up,down,mean_length,var_length,mean_time,var_time
31,27,128.41379310344828,43648.86325802616,1.642924191658957,24.57472691792181
7,5,166.08333333333334,54841.743055555555,7.159463058818471,231.2316201957901
316,2423,1250.0489229645857,293217.75153133366,0.03386842769427891,0.7779540205471807
58,51,280.8073394495413,161468.88948741692,0.7268240140831989,6.752565325394931
71,79,331.2866666666667,209775.11115555558,0.6153190213870379,9.66846142142471
200,3443,1366.8037331869339,126137.88379610998,0.02410021344100558,0.16111535583856745
145,2146,1352.8921868179834,141604.16515501705,0.04116230968825161,0.5375614359462206
113,2295,1392.5826411960134,95799.36443289119,0.032636434421246356,0.3854375365383232
163,2554,1354.8546190651455,138953.73631745702,0.02753431473986214,0.20666268515256694
84,1420,1363.8351063829787,129616.35977818017,0.059087915731444014,0.7681542853328787
103,1637,1356.2798850574713,137127.32338849254,0.039066733677816365,0.5115135746479483
48,998,1391.8671128107076,96841.44792416891,0.08660168396799188,1.832058097099899
48,880,1383.3362068965516,106686.34601664681,0.10705156233704206,2.0677041930259876
46,979,1396.2,89583.43219512192,0.05138770444318652,0.9656931304254142
104,2042,1383.3984156570364,105974.75785396704,0.041098965218367825,0.4737599119192149
67,1324,1387.7109992810927,101257.46788045364,0.07150965004131712,1.163555754026742
84,1315,1354.1272337383846,139321.403396994,0.03971243620942079,0.8855704589040485
75,1432,1385.7246184472463,102699.0130833813,0.04951776103036179,0.9179778493213643
90,1660,1378.1274285714285,111351.87233338774,0.040352750273856486,0.8518121456149591
48,1056,1396.5914855072465,91022.27242750343,0.07016065222289707,1.5802680011668595
35,879,1407.5754923413567,75898.61848033748,0.07488192498749213,3.1016070136525533
72,888,1327.5958333333333,252646.1637326389,0.09515306623934208,2.9875314966433364
19,383,1383.18407960199,108551.48352763544,0.09158949007714479,1.6496421673534982
96,1943,1386.3702795487984,100779.76431532155,0.04115393515073048,0.50383040246564
57,1055,1385.0521582733813,102659.5116680037,0.06793287828309809,1.9655915444545375
60,1219,1394.4104769351056,93423.22087537848,0.07067467685036816,1.4237283325381143
80,1575,1383.2755287009063,105101.76698423711,0.0420659003050431,1.2220351172100588
16,378,1407.1852791878173,79395.88699141952,0.13586823266881112,7.043889097022092
43,877,1393.3630434782608,95870.39211247637,0.10283191782605791,4.7101429918670235
18,381,1390.3859649122808,100643.52521655016,0.21199482769223313,5.877343526342357
42,889,1392.5510204081634,96503.48907253557,0.05736952443276682,1.3161836157989164
23,548,1406.9176882661995,78130.33823353503,0.09368545548957691,3.143468345417699
63,841,1329.2787610619469,168712.21211527917,0.08755378680899822,4.751091288737975
6,2,84.125,257.109375,4.651887633583763,55.34160545405014
35,35,180.67142857142858,99194.04918367349,1.0644159109696099,42.18105446135764
1,2,48.666666666666664,22.222222222222225,27.548089027404785,758.8972090618199
35,27,179.19354838709677,82377.31737773151,0.8894607278167225,6.824074582663782
460,1803,1085.7224922669022,406375.8938246325,0.024378428303173008,0.25663404602564116
722,6244,1342.2298306057996,210021.9944072926,0.012303810708401277,0.07647219307121553
262,2910,1379.7424337957125,168760.53864073486,0.027422144313778582,0.4007786753469378
177,1900,1370.0308136735675,179764.86472215928,0.030735641545643008,0.41048268382316627
261,2937,1379.6241400875547,168675.13139974524,0.029984149181138064,0.4087235030049257
221,2707,1392.5522540983607,154448.81625858025,0.025675086629728755,0.2667517042305387
283,3082,1372.1260029717682,177173.91993305794,0.025783832518297484,0.4225316689504848
229,2757,1394.7779638312122,151297.06891829203,0.029045441242518337,0.44406057852050146
234,2741,1388.1485714285714,159861.7661618247,0.03297897257416859,0.43805210256257127
266,3031,1387.933575978162,160536.34105342408,0.025998173447394645,0.21101057698315767
138,2045,1414.1557489693082,128027.9216882045,0.03907865171144033,0.5655851444643347
280,3450,1396.3619302949062,148758.65506544278,0.025915532433081964,0.27515196615511806
298,3392,1378.8932249322493,170260.14036060253,0.024190484168698193,0.26667374893641466
140,1854,1405.6028084252757,139521.22438529233,0.04293110283307555,0.713328832189207
116,1534,1403.7236363636364,142075.36968374654,0.05063674870149646,0.7652945755181791
163,2182,1403.510447761194,141890.0264366865,0.04100926703560474,0.6683352580790062
189,2346,1397.1471400394478,150267.12982909873,0.03590200769684874,0.5534446643742064
399,3277,1335.936887921654,216781.18535310062,0.026530097131015493,0.28168325573888997
193,2524,1402.7092381302907,143157.4760022536,0.031716751595835625,0.6256150723924583
271,3069,1377.338023952096,171402.28244639465,0.025824849996141205,0.3338660739014032
130,1708,1403.2568008705114,142612.47812295385,0.04107426480878353,0.7330511074124157
174,2361,1403.5116370808678,140484.18043657046,0.03405717478649016,0.46302525018188856
191,2188,1389.6906263135772,157868.66511179775,0.0316315082264508,0.5138850103627641
397,4570,1382.72901147574,163891.24204740213,0.01903175971877407,0.17383315514297165
401,4357,1368.1914670029423,181164.16405497273,0.02055576003431948,0.17618656288003176
78,1035,1392.4699011680143,153334.80974096054,0.06904527223367485,2.1386548637625884
233,719,1008.6638655462185,436029.68323211634,0.08385121258275366,2.1345724970136217
260,3471,1356.3738943982846,180910.8693158173,0.02670948272860446,0.5835052655204568
83,277,954.6833333333333,467921.89416666667,0.2783531465238183,7.177241609972132
1140,15341,1382.9185122262,156447.5984201153,0.005975240642584643,0.017953923096585053
1022,13540,1384.3108089548139,154925.55248445753,0.006866294942577743,0.0280769027674798
1056,13652,1381.9771552896384,157947.3099214154,0.006056147541853592,0.018339904338780792
999,12999,1381.2853264752107,158741.35736577067,0.0069602957928087865,0.033708035133936706
959,12589,1382.5397844700324,157158.39220225648,0.007147340393685904,0.03344876361904404
955,13467,1391.3988351130217,146922.30577592776,0.006828915683499537,0.030095071314773535
1035,15894,1395.568255655975,140482.44488041755,0.005822235638054602,0.025622371776965837
680,13901,1417.1329126946025,114472.15008677031,0.006801590834461939,0.021794487661680764
657,13706,1418.913388567848,112242.22462266784,0.007035577551200685,0.03698886779157936
682,14488,1420.2290046143705,110649.18354897625,0.0065649051642369186,0.02418271809330546
633,13063,1419.346086448598,111994.24806879628,0.00717385992946395,0.030153273097965443
530,10019,1410.6220494833633,122740.78909008342,0.007210712022387172,0.03311594634457576
6,8,142.0,72169.0,6.732060175675612,148.32002668310065
406,4303,1300.1085156084093,194679.1959117698,0.012766540101147751,0.21926701866172515
71,1489,1391.9320512820514,95538.04666502302,0.04619399884941488,0.8738139798336484
163,3169,1391.719387755102,98625.57221715215,0.029863318463625832,0.4896737531741611
126,2258,1373.2319630872482,117589.53469983759,0.039141633357513465,0.7400728116936076
99,2426,1404.0629702970298,80180.27603474169,0.030873522705585944,0.4639064128393503
117,2509,1394.5445544554455,92104.52905069638,0.028673813229515437,0.3019856927461471
93,1952,1391.1794621026895,96065.2768398085,0.04556079783318327,0.9253785166084271
86,1579,1389.0288288288289,99508.72949922895,0.041658967160261594,0.6178693725520745
108,2422,1398.2403162055336,87329.08216906995,0.025471126010362315,0.24920692615709686
108,2075,1387.9720568025652,101754.08396494044,0.044065974362662116,1.0923064080365386
69,1576,1401.1106382978724,85219.77134579323,0.050119969386543964,0.7905134573901499
76,1611,1394.1719027860106,94142.97341327333,0.05097995449215492,1.12341904195203
117,1858,1350.6896202531645,142602.4479682102,0.030583650507825487,0.49114813601695034
76,1612,1398.9200236966824,89720.44087867245,0.039125270368647276,0.6001825770332243
84,1916,1400.465,85159.81377499997,0.03796504103225013,0.6065109905952547
35,755,1399.0759493670887,87520.05245954175,0.09920486781382591,3.8747289518453734
98,2253,1400.3402807316036,86253.60688022744,0.03189693105981705,0.57224887913562
106,1902,1388.241533864542,105378.9132749381,0.03749511345263198,0.5605906239124513
82,1925,1405.0722471350275,81378.29024622093,0.04173868555846742,0.7709394994703184
94,2270,1405.767766497462,80565.53870719421,0.04038095474243164,0.560100070744507
134,2774,1385.6633425034388,102179.33542376576,0.025683077578287087,0.3660617735204214
62,1404,1401.637107776262,85918.04566257639,0.046743467806142344,0.7764923451698817
128,3048,1405.3051007556676,79302.98468430973,0.02885016493909941,0.45159605726009366
94,2140,1401.6213070725157,83733.31496230229,0.0383158291715493,0.7321640274656432
92,2120,1400.24095840868,85741.39356653174,0.027043149785076746,0.4631454669169433
71,1795,1408.6243301178993,75802.0373287313,0.046075805582245936,1.1554184292387661
131,2811,1392.8494221617948,94054.97630660016,0.02938036933232229,0.638166283853796
99,1471,1355.9375796178344,135771.77954318633,0.053533656799238605,1.095910169360765
114,2869,1406.759302715387,77270.23706984568,0.025632397429724015,0.4193365339354046
114,2488,1399.999615680246,85654.51767856097,0.03203257465765871,0.3569997502656918
22,401,1383.513002364066,111561.59262053661,0.13116928984369228,4.380664230058499
14,18,531.125,311205.296875,2.9043962878565632,96.20040266533864
80,130,685.7428571428571,351240.23863945575,0.2461608973416415,5.350722123205351
663,5060,1281.7155338109383,262728.7843594346,0.014038298855874556,0.1226380070179727
82,87,249.95857988165682,157075.14029620812,0.43389032284418744,6.574855562983208
290,2234,1286.487321711569,263761.809268738,0.030833285713876186,0.5003644133610203
113,881,1281.6519114688128,268390.9673655616,0.08420910599968824,1.2752493901579456
11,11,149.77272727272728,59108.902892561986,4.7525491033281595,171.2653741444286
51,51,204.64705882352942,111730.40484429066,0.8698394747063665,18.876766673163235
19,22,235.90243902439025,130060.81975014873,1.6430636731589712,32.88577085478398
372,3660,1325.4149305555557,218029.4456401738,0.023722230104208878,0.23558917532123588
922,12740,1386.3167179036743,152616.9704700359,0.00704230535644558,0.025589998086593475
1343,18118,1384.6945686244283,154771.87238661444,0.005063594450386337,0.01318606262128275
826,10796,1383.9245396661504,155551.78220799236,0.008360221424314473,0.04014904289799464
924,11609,1377.6403095827018,162927.8146106757,0.007762756547035975,0.03432125099605849
758,10050,1382.5240562546262,157082.9131888762,0.00849490978897164,0.037331462164427266
832,10679,1380.3641733993572,159660.7084862401,0.008505269046290374,0.038605095153541234
885,11107,1375.3220480320213,165586.42513763343,0.007901437665710118,0.07297066221529948
842,10621,1379.043182412981,161283.72621693322,0.008207877005525667,0.045256542032186965
708,9969,1390.9824857169617,147135.73641704873,0.009366584744244401,0.07061131692216706
860,11463,1384.9625091292705,154259.90884356224,0.00771815524126798,0.0446032464922572
828,10662,1382.242819843342,157797.85174348453,0.008530945234240606,0.038968557245704145
758,9597,1377.5087397392565,162730.85195162272,0.009609099461340432,0.06544865663343254
853,11187,1384.006146179402,155770.93700541384,0.007907370909453131,0.029107192620062648
728,9474,1382.9287394628504,157192.72389664667,0.009379961153839444,0.044839028849307634
635,8465,1385.0427472527472,154597.57300783717,0.010666965665313121,0.06538261565078901
772,9163,1369.1226975339707,172135.4447339412,0.009708385820813119,0.051125791749594314
990,11264,1357.917659539742,185616.68417810308,0.00715511063485,0.016092513790176968
607,8174,1385.4283111262955,153712.05786605785,0.009994432703509146,0.049226188834014764
764,10612,1389.7707454289732,148772.58826512648,0.00834294664990771,0.049557973601173796
835,10745,1381.5721070811744,158347.45516326316,0.007804536131731905,0.03710554229598466
785,10710,1388.0556763810353,151010.32243298096,0.008338205457999018,0.045452011333910594
697,9598,1385.600874210782,153155.51403517553,0.008338635144290216,0.03785394783336613
784,10196,1381.5048269581057,158474.01901130888,0.008392495738169218,0.039663778304129614
759,9974,1384.3484580266468,155518.7773005665,0.008492769476996844,0.040115313825330894
675,9279,1388.3296162346796,150024.7630630032,0.00873524568002571,0.05589882262193767
863,11076,1382.5174637741854,156229.34526415973,0.008376309931188358,0.040770021254712255
632,8931,1381.403429886019,143727.44301657425,0.00955252287353439,0.15376274759692998
147,3309,1398.537037037037,87513.27235510974,0.026420745766801184,0.35384227423564646
199,3959,1399.4603174603174,102666.13394718157,0.02152724193786812,0.26363697740164627
512,10650,1420.635638774413,110801.76519825261,0.007667134135184499,0.04607005536926367
415,8359,1407.3134260314566,111747.99180287366,0.01099283551457778,0.09461305818235505
160,3600,1398.8507978723405,87425.27108978892,0.0227600426456972,0.3231353206327541
94,2255,1406.9493401447423,78748.7649942432,0.037904153284466044,0.722663975680964
168,2718,1368.9206514206514,120023.15621246547,0.022517125775950414,0.24669854075806633
999,10854,1351.0828482240784,193050.3788613047,0.00827040223821916,0.04793739195215285
286,2284,1289.8035019455253,254625.1181978531,0.03368420376300626,0.31434389227912213
1448,19254,1383.4478794319389,156800.30128789038,0.00446512459453238,0.01422260422417997
879,12057,1389.465677179963,149328.04520413326,0.007366816694320838,0.02757295847931238
746,9925,1383.3521694311685,156537.13602729622,0.009056844103526265,0.04193212081511904
932,11650,1377.4515975202671,163393.60070123113,0.00749652407125945,0.030361220411696
787,10093,1380.1177389705883,160373.01950150536,0.008436020315433099,0.03885280565382553
761,10396,1387.3702608228018,151843.76314892364,0.008589354156379249,0.05314518218929152
737,9725,1384.0667176448098,155721.287844684,0.007832882429625607,0.03528564061845561
815,10172,1380.5369072540275,160197.68360645388,0.008498602132208682,0.05381396052186909
812,11214,1389.1220688508233,149877.68924022347,0.00789903454374127,0.033087473124885414
451,5377,1366.3908716540836,177088.2446112512,0.016742879456100607,0.16921590919225837
334,4165,1350.8217381640366,141026.03490420262,0.018069918420579697,0.152353867548028
184,2578,1369.2552498189718,124428.60066939813,0.031391948256445985,0.4165000928209507
136,2108,1375.8658645276291,117507.5599934148,0.03872499261856929,0.6113050409361604
148,2252,1374.785,117919.14044166669,0.03123761316595996,0.5585434386104002
275,3305,1349.8796089385476,145858.1941652102,0.02112279493870699,0.24897881013368167
436,8745,1419.625313146716,112380.54994850502,0.009377239576352187,0.08397443914033235
312,4152,1356.527329749104,135654.3971025472,0.01811780604764856,0.19720686769721227
133,1949,1374.180595581172,119343.49092029853,0.036143796023470114,0.6595385893196688
142,2160,1374.1763683753259,118593.96281252806,0.037272959779211357,0.6611633338883653
194,2526,1355.2246323529412,139796.02637854128,0.027603731299200757,0.408765049799629
256,3055,1348.3388704318936,147695.90147610247,0.025850418471137563,0.3312149984190668
148,2465,1383.7493302717182,107270.76801045846,0.032714199764648344,0.437356187703692
230,3482,1372.8811961206898,118872.02979727619,0.02279920049608876,0.1515231547625876
189,3228,1385.7436347673397,103772.4540310378,0.028033741862974436,0.22271881641924643
587,7969,1384.3091397849462,149494.23016891873,0.011143182380085555,0.0693098846774167
867,11493,1382.8943365695793,156374.44288054694,0.007894127071626785,0.03433504949576858
595,12377,1419.5098674067222,111688.4094771024,0.007314889031829117,0.020238681881544842
594,12013,1417.839692234473,114013.76275228095,0.007641641478476144,0.027888391157389766
512,10340,1415.4706966457795,116767.21523051358,0.008856797881450502,0.043097057210442324
559,11715,1420.8852044973114,110028.89467599288,0.00806481107169187,0.026920034061057425
493,10262,1419.489539748954,112155.64459072262,0.008911258822988564,0.038501689908634416
866,13006,1395.944564590542,141097.8404246086,0.007003473172040394,0.02537899536209962
775,10686,1388.2563476136463,150701.5193133855,0.008335594523431534,0.036195821050558345
301,6310,1418.4509151414309,112632.5903527399,0.012929057930673666,0.20362937031924264
267,4355,1400.032237126785,135587.66901702038,0.020489672566099976,0.5471500226643388
47,84,778.7480916030535,330142.4021910145,0.415771484375,3.6340244596291575
397,2063,1174.3268292682926,341807.0582232798,0.03660325647224591,0.5794383188853192
244,3512,1349.1373801916932,143494.57963573508,0.024043723417166322,0.3561106634158834
157,3489,1395.368623148656,90389.08682679325,0.023502017571929386,0.3535988365292961
152,3669,1403.7071447265114,79953.59887331823,0.025592068727103828,0.4388213860447891
