up,down,mean_length,var_length,mean_time,var_time
7,2,52.22222222222222,13.728395061728394,9.030055403709412,274.94782809713706
0,1,60.0,0.0,0,0
3,3,71.66666666666667,320.55555555555554,9.506941795349121,159.17943572332342
0,1,60.0,0.0,0,0
4,4,63.0,293.0,6.7050177710396905,87.85332210481799
0,1,60.0,0.0,0,0
3,3,71.66666666666667,320.5555555555556,9.956733226776123,364.94151889135674
17,18,278.22857142857146,210112.91918367348,2.7335265103508446,139.0709212262121
0,1,86.0,0.0,0,0
1,2,60.0,354.6666666666667,9.600741863250732,92.17424432477515
2,1,127.33333333333333,4120.88888888889,25.412579774856567,644.2351628569568
10,6,90.375,3955.609375,6.2669094403584795,51.64029980079224
0,0,0,0,0,0
1,2,60.0,354.6666666666667,18.397656679153442,338.47377128399927
5,1,90.66666666666667,109.55555555555556,2.085531711578369,16.03237623467203
1,2,60.0,354.6666666666667,22.78165340423584,519.0037318307304
0,1,52.0,0.0,1.8336213111877442,8.069048811941737
2,2,84.0,12.0,8.898682859208849,161.32409852276555
0,1,52.0,0.0,0,0
0,1,86.0,0.0,0,0
0,1,52.0,0.0,0.39140939712524414,0.15320131615794708
2,2,84.0,12.0,15.170618693033854,458.98746260120464
